,district,Seat,Constituency_Title,Candidate_Name,Part,Votes,Total_Valid_Votes,Total_Rejected_Votes,Total_Votes,Total_Registered_Voters,Turnout
1762,Okara,Okara-II,NA-142,Fayyaz Zafar,Independent,1008,0,0,0,0,56.81 %
1763,Okara,Okara-II,NA-142,Hafiz Muhammad Abid Attari,Tehreek-e-Labbaik Islam,1922,0,0,0,0,56.81 %
1764,Okara,Okara-II,NA-142,Mian Abdul Rasheed,Independent,3466,0,0,0,0,56.81 %
1765,Okara,Okara-II,NA-142,Muhammad Abid Ali Khan,Pakistan Kissan Ittehad(Ch. Anwar),202,0,0,0,0,56.81 %
1766,Okara,Okara-II,NA-142,Muhammad Akram,Independent,745,0,0,0,0,56.81 %
1767,Okara,Okara-II,NA-142,Muhammad Arshad Iqbal,Independent,116,0,0,0,0,56.81 %
1768,Okara,Okara-II,NA-142,Muhammad Arslan,Pakistan Tehreek-e-Insaf-Gulalai,197,0,0,0,0,56.81 %
1769,Okara,Okara-II,NA-142,Muhammad Tariq Khan,Pakistan Peoples Party Parliamentarians,4013,0,0,0,0,56.81 %
1770,Okara,Okara-II,NA-142,Rao Hassan Sikandar,Pakistan Tehreek-e-Insaf,76592,0,0,0,0,56.81 %
1771,Okara,Okara-II,NA-142,Sheraz Zafar,Independent,519,0,0,0,0,56.81 %
1772,Okara,Okara-II,NA-142,Shumaila Shoukat,Tehreek-e-Labbaik Pakistan,5679,0,0,0,0,56.81 %
1773,Okara,Okara-III,NA-143,RAO MUHAMMAD AJMAL KHAN,Pakistan Muslim League (N),142988,246272,5926,252198,433216,58.22 %
1774,Okara,Okara-III,NA-143,SYED ABBAS RAZA RIZVI,Independent,1236,0,0,0,0,58.22 %
1775,Okara,Okara-III,NA-143,Mian Khuram Jehangir wattoo,Independent,536,0,0,0,0,58.22 %
1776,Okara,Okara-III,NA-143,JAVED IQBAL,Tehreek-e-Labbaik Pakistan,5162,0,0,0,0,58.22 %
1777,Okara,Okara-III,NA-143,RAO MUHAMMAD SAFDAR KHAN,Independent,267,0,0,0,0,58.22 %
1778,Okara,Okara-III,NA-143,TANVEER HUSSAIN,Pakistan Peoples Party Parliamentarians,2518,0,0,0,0,58.22 %
1779,Okara,Okara-III,NA-143,SYED GULZAR SIBTAIN SHAH,Pakistan Tehreek-e-Insaf,89177,0,0,0,0,58.22 %
1780,Okara,Okara-III,NA-143,ALI NAWAZ SYED KIRMANI,Independent,127,0,0,0,0,58.22 %
1781,Okara,Okara-III,NA-143,Syed Muhammad Ali Gillani,Independent,945,0,0,0,0,58.22 %
1782,Okara,Okara-III,NA-143,SYED ALI ABBAS GILANI,Independent,1021,0,0,0,0,58.22 %
1783,Okara,Okara-III,NA-143,RAO FAHAD AJMAL,Independent,1354,0,0,0,0,58.22 %
1784,Okara,Okara-III,NA-143,MIAN MANZOOR AHMAD KHAN WATTOO,Independent,126,0,0,0,0,58.22 %
1785,Okara,Okara-III,NA-143,SYED SALMAN HASNAIN,Independent,518,0,0,0,0,58.22 %
1786,Okara,Okara-III,NA-143,SYED RAZA ALI GILLANI,Independent,297,0,0,0,0,58.22 %
1787,Okara,Okara-IV,NA-144,Muhammad Mueen Wattoo,Pakistan Muslim League (N),118670,241463,6558,248021,431948,57.42 %
1788,Okara,Okara-IV,NA-144,Chand Bibi,Independent,173,0,0,0,0,57.42 %
1789,Okara,Okara-IV,NA-144,Mian Khurrum Jehangir Wattoo,Independent,403,0,0,0,0,57.42 %
1790,Okara,Okara-IV,NA-144,MIAN MANZOOR AHMAD KHAN WATTOO,Independent,105585,0,0,0,0,57.42 %
1791,Okara,Okara-IV,NA-144,Mian Muhammad Fayyaz,Independent,1333,0,0,0,0,57.42 %
1792,Okara,Okara-IV,NA-144,Muhammad Hussain,Independent,607,0,0,0,0,57.42 %
1793,Okara,Okara-IV,NA-144,Muhammad Jamil Ashraf,Tehreek-e-Labbaik Pakistan,9100,0,0,0,0,57.42 %
1794,Okara,Okara-IV,NA-144,Noor Ul Amin Wattoo,Independent,376,0,0,0,0,57.42 %
1795,Okara,Okara-IV,NA-144,Rubina Shaheen Wattoo,Independent,1817,0,0,0,0,57.42 %
1796,Okara,Okara-IV,NA-144,Sardar Ali Haider Khan,Independent,392,0,0,0,0,57.42 %
1797,Okara,Okara-IV,NA-144,Shahzad Zulfiqar Ali,Pakistan Peoples Party Parliamentarians,1247,0,0,0,0,57.42 %
1798,Okara,Okara-IV,NA-144,Syed Muhammad Ali Gillani,Independent,1195,0,0,0,0,57.42 %
1799,Okara,Okara-IV,NA-144,SYED RAZA ALI GILLANI,Independent,565,0,0,0,0,57.42 %
1800,Pakpattan,Pakpattan-I,NA-145,Ahmad Raza Maneka,Pakistan Muslim League (N),118581,280086,8712,288798,501250,57.62 %
1801,Pakpattan,Pakpattan-I,NA-145,Abdul Ghafoor,Independent,541,0,0,0,0,57.62 %
1802,Pakpattan,Pakpattan-I,NA-145,Asghar Ali,Independent,1473,0,0,0,0,57.62 %
1803,Pakpattan,Pakpattan-I,NA-145,Muhammad Shah Khagga,Pakistan Tehreek-e-Insaf,90683,0,0,0,0,57.62 %
1804,Pakpattan,Pakpattan-I,NA-145,Nadeem Iqbal,Independent,1244,0,0,0,0,57.62 %
1805,Pakpattan,Pakpattan-I,NA-145,Naseem Hashim Khan,Independent,25457,0,0,0,0,57.62 %
1806,Pakpattan,Pakpattan-I,NA-145,Rao Azmat Ullah,Muttahida Majlis-e-Amal Pakistan,1576,0,0,0,0,57.62 %
1807,Pakpattan,Pakpattan-I,NA-145,Sardar Mansab Ali Dogar,Independent,32491,0,0,0,0,57.62 %
1808,Pakpattan,Pakpattan-I,NA-145,Zulifqar Ali Khan,Pakistan Human Party,8040,0,0,0,0,57.62 %
1809,Pakpattan,Pakpattan-II,NA-146,rana iradat sharif khan,Pakistan Muslim League (N),138789,298980,8439,307419,516209,59.55 %
1810,Pakpattan,Pakpattan-II,NA-146,MIAN MUHAMMAD AMJAD JOIYA,Pakistan Tehreek-e-Insaf,101509,0,0,0,0,59.55 %
1811,Pakpattan,Pakpattan-II,NA-146,GHULAM MUSTFA,Pakistan Human Party,21112,0,0,0,0,59.55 %
1812,Pakpattan,Pakpattan-II,NA-146,Muhammad kashif sarwar khan,Tehreek-e-Labbaik Pakistan,9858,0,0,0,0,59.55 %
1813,Pakpattan,Pakpattan-II,NA-146,ahmad zeeshan,Allah-o-Akbar Tehreek,4273,0,0,0,0,59.55 %
1814,Pakpattan,Pakpattan-II,NA-146,mian ejaz hussain sabar,Independent,364,0,0,0,0,59.55 %
1815,Pakpattan,Pakpattan-II,NA-146,shaukat ali bajwa,Pakistan Peoples Party Parliamentarians,11772,0,0,0,0,59.55 %
1816,Pakpattan,Pakpattan-II,NA-146,waseem zafar,Independent,3580,0,0,0,0,59.55 %
1817,Pakpattan,Pakpattan-II,NA-146,Ghulam Hasan,Independent,956,0,0,0,0,59.55 %
1818,Pakpattan,Pakpattan-II,NA-146,Muhammad Haider Sultan,Independent,243,0,0,0,0,59.55 %
1819,Pakpattan,Pakpattan-II,NA-146,saima kashifat ul firdous,Independent,92,0,0,0,0,59.55 %
1820,Pakpattan,Pakpattan-II,NA-146,Rashid Minhas,Independent,1563,0,0,0,0,59.55 %
1821,Pakpattan,Pakpattan-II,NA-146,Muhammad Farooq,Independent,2165,0,0,0,0,59.55 %
1822,Pakpattan,Pakpattan-II,NA-146,Jahangeer,Pakistan Kissan Ittehad(Ch. Anwar),2704,0,0,0,0,59.55 %
1823,Sahiwal,Sahiwal-I,NA-147,SYED IMRAN AHMAD SHAH,Pakistan Muslim League (N),120697,263514,6049,269563,480979,56.04 %
1824,Sahiwal,Sahiwal-I,NA-147,ADNAN KHALID HUSSAIN,Pakistan Muslim League Orginization,211,0,0,0,0,56.04 %
1825,Sahiwal,Sahiwal-I,NA-147,AFTAB AHMAD KHAN,Independent,119,0,0,0,0,56.04 %
1826,Sahiwal,Sahiwal-I,NA-147,ALTAF NAWAZ,Independent,663,0,0,0,0,56.04 %
1827,Sahiwal,Sahiwal-I,NA-147,BASHIR AHMAD,Independent,1121,0,0,0,0,56.04 %
1828,Sahiwal,Sahiwal-I,NA-147,CHAUDHRY NOURAIZ SHAKOOR KHAN,Pakistan Tehreek-e-Insaf,86462,0,0,0,0,56.04 %
1829,Sahiwal,Sahiwal-I,NA-147,HAFIZ KHALID MEHMOOD,Independent,3329,0,0,0,0,56.04 %
1830,Sahiwal,Sahiwal-I,NA-147,HAROON ZAMAN KHAGGA,Independent,6291,0,0,0,0,56.04 %
1831,Sahiwal,Sahiwal-I,NA-147,IMRAN UL HAQ,Pakistan Quami Yakjehti Party,264,0,0,0,0,56.04 %
1832,Sahiwal,Sahiwal-I,NA-147,KHALID SADDIQUE KAMYANA,Tehreek-e-Labbaik Pakistan,11657,0,0,0,0,56.04 %
1833,Sahiwal,Sahiwal-I,NA-147,MIRAJ HAMEED,Independent,1206,0,0,0,0,56.04 %
1834,Sahiwal,Sahiwal-I,NA-147,MUHAMMAD ALI SHAKOOR,Independent,4605,0,0,0,0,56.04 %
1835,Sahiwal,Sahiwal-I,NA-147,MUHAMMAD NAEEM ASIF,Independent,191,0,0,0,0,56.04 %
1836,Sahiwal,Sahiwal-I,NA-147,NAZAR FARID NADEEM,Independent,452,0,0,0,0,56.04 %
1837,Sahiwal,Sahiwal-I,NA-147,RANA AMIR SHAHZAD TAHIR,Pakistan Peoples Party Parliamentarians,22765,0,0,0,0,56.04 %
1838,Sahiwal,Sahiwal-I,NA-147,ZAFAR IQBAL,Tehreek Jawanan Pakistan,481,0,0,0,0,56.04 %
1839,Sahiwal,Sahiwal-II,NA-148,Chaudry Muhammad Ashraf,Pakistan Muslim League (N),128880,269177,6843,276020,492020,56.1 %
1840,Sahiwal,Sahiwal-II,NA-148,Muhammad Tanveer Choudry,Independent,9592,0,0,0,0,56.1 %
1841,Sahiwal,Sahiwal-II,NA-148,Ghulam Farid Kathia,Pakistan Peoples Party Parliamentarians,18940,0,0,0,0,56.1 %
1842,Sahiwal,Sahiwal-II,NA-148,Malik Muhammad Yar Dhakoo,Pakistan Tehreek-e-Insaf,87557,0,0,0,0,56.1 %
1843,Sahiwal,Sahiwal-II,NA-148,Umair Javed,Muttahida Majlis-e-Amal Pakistan,2718,0,0,0,0,56.1 %
1844,Sahiwal,Sahiwal-II,NA-148,Malik Muhammad Ramzan,Independent,579,0,0,0,0,56.1 %
1845,Sahiwal,Sahiwal-II,NA-148,Tariq Aziz,Awam League,493,0,0,0,0,56.1 %
1846,Sahiwal,Sahiwal-II,NA-148,Sami Minhas,Independent,3470,0,0,0,0,56.1 %
1847,Sahiwal,Sahiwal-II,NA-148,MUHAMMAD AMJAD,All Pakistan Muslim League,1202,0,0,0,0,56.1 %
1848,Sahiwal,Sahiwal-II,NA-148,Rai Munsaf Shabeer Ahmad,Tehreek-e-Labbaik Pakistan,15746,0,0,0,0,56.1 %
1849,Sahiwal,Sahiwal-III,NA-149,RAI MUHAMMAD MURTAZA IQBAL,Pakistan Tehreek-e-Insaf,137632,278627,4433,283060,497331,56.92 %
1850,Sahiwal,Sahiwal-III,NA-149,MUHAMMAD TUFAIL,Pakistan Muslim League (N),111999,0,0,0,0,56.92 %
1851,Sahiwal,Sahiwal-III,NA-149,MUHAMMAD ASHRAF,Allah-o-Akbar Tehreek,5473,0,0,0,0,56.92 %
1852,Sahiwal,Sahiwal-III,NA-149,MASOOD KHAN,Independent,86,0,0,0,0,56.92 %
1853,Sahiwal,Sahiwal-III,NA-149,MUHAMMAD ARSHAD,Independent,992,0,0,0,0,56.92 %
1854,Sahiwal,Sahiwal-III,NA-149,AMNA NAZ,National Party,170,0,0,0,0,56.92 %
1855,Sahiwal,Sahiwal-III,NA-149,RANA HAMID,All Pakistan Muslim League,710,0,0,0,0,56.92 %
1856,Sahiwal,Sahiwal-III,NA-149,MUHAMMAD HAQ NAWAZ KHAN,Muttahida Majlis-e-Amal Pakistan,2099,0,0,0,0,56.92 %
1857,Sahiwal,Sahiwal-III,NA-149,ASHIQ HUSSAIN,Independent,1267,0,0,0,0,56.92 %
1858,Sahiwal,Sahiwal-III,NA-149,Muhammad Shakeel,Tehreek-e-Labbaik Islam,4136,0,0,0,0,56.92 %
1859,Sahiwal,Sahiwal-III,NA-149,MUHAMMAD HAMZA,Independent,1485,0,0,0,0,56.92 %
1860,Sahiwal,Sahiwal-III,NA-149,ALI JAVED,Pakistan Peoples Party Parliamentarians,12578,0,0,0,0,56.92 %
1861,Khanewal,Khanewal-I,NA-150,Syed Fakhar Imam,Independent,101396,222455,5414,227869,380605,59.87 %
1862,Khanewal,Khanewal-I,NA-150,Abdul Khaliq Rehmani,Independent,5551,0,0,0,0,59.87 %
1863,Khanewal,Khanewal-I,NA-150,Abdul Majeed Anwar,Independent,186,0,0,0,0,59.87 %
1864,Khanewal,Khanewal-I,NA-150,Ijaz Ahmad Khan,Pakistan Peoples Party Parliamentarians,4515,0,0,0,0,59.87 %
1865,Khanewal,Khanewal-I,NA-150,Muhammad Khawar Tasaduq,Independent,486,0,0,0,0,59.87 %
1866,Khanewal,Khanewal-I,NA-150,Muhammad Raza Hayat Hiraj,Pakistan Tehreek-e-Insaf,91812,0,0,0,0,59.87 %
1867,Khanewal,Khanewal-I,NA-150,Rana Muhammad Imran,Independent,443,0,0,0,0,59.87 %
1868,Khanewal,Khanewal-I,NA-150,Saeed Ahmad Sargana,Pakistan Muslim League (N),18086,0,0,0,0,59.87 %
1869,Khanewal,Khanewal-II,NA-151,Muhammad Khan Daha,Pakistan Muslim League (N),111198,233754,3638,237392,404946,58.62 %
1870,Khanewal,Khanewal-II,NA-151,Abid Mehmood,Independent,368,0,0,0,0,58.62 %
1871,Khanewal,Khanewal-II,NA-151,Ahmad Yar Hiraj,Pakistan Tehreek-e-Insaf,109520,0,0,0,0,58.62 %
1872,Khanewal,Khanewal-II,NA-151,Badar Muneer Ch,Allah-o-Akbar Tehreek,2171,0,0,0,0,58.62 %
1873,Khanewal,Khanewal-II,NA-151,Muhammad Akram,Pakistan Rah-e-Haq Party,1409,0,0,0,0,58.62 %
1874,Khanewal,Khanewal-II,NA-151,Muhammad Amir Sohail,Tehreek-e-Labbaik Pakistan,8973,0,0,0,0,58.62 %
1875,Khanewal,Khanewal-II,NA-151,Muhammad Umer Draz Khalid,Independent,115,0,0,0,0,58.62 %
1876,Khanewal,Khanewal-III,NA-152,Zahoor Hussain Qureshi,Pakistan Tehreek-e-Insaf,108707,231252,3983,235235,401277,58.62 %
1877,Khanewal,Khanewal-III,NA-152,Ghulam Haider,Muttahida Majlis-e-Amal Pakistan,1357,0,0,0,0,58.62 %
1878,Khanewal,Khanewal-III,NA-152,Haider Zaman Qureshi,Pakistan Peoples Party Parliamentarians,12008,0,0,0,0,58.62 %
1879,Khanewal,Khanewal-III,NA-152,Pir M Aslam Bodla Siddiqui,Pakistan Muslim League (N),98938,0,0,0,0,58.62 %
1880,Khanewal,Khanewal-III,NA-152,Muhammad Shafiq Ul Rhman,Tehreek-e-Labbaik Pakistan,8388,0,0,0,0,58.62 %
1881,Khanewal,Khanewal-III,NA-152,Muhammad Ashraf,Independent,1854,0,0,0,0,58.62 %
1882,Khanewal,Khanewal-IV,NA-153,Chaudhry Iftikhar Nazir,Pakistan Muslim League (N),106291,247328,4514,251842,410891,61.29 %
1883,Khanewal,Khanewal-IV,NA-153,Atta ur Rahman,Independent,586,0,0,0,0,61.29 %
1884,Khanewal,Khanewal-IV,NA-153,Aurangzaib Alimgir,Independent,3326,0,0,0,0,61.29 %
1885,Khanewal,Khanewal-IV,NA-153,Ghulam Abbas,Tehreek-e-Labbaik Pakistan,7135,0,0,0,0,61.29 %
1886,Khanewal,Khanewal-IV,NA-153,Malik Ghulam Murtaza,Pakistan Tehreek-e-Insaf,76920,0,0,0,0,61.29 %
1887,Khanewal,Khanewal-IV,NA-153,Muhammad Anwar,Pakistan Kissan Ittehad(Ch. Anwar),646,0,0,0,0,61.29 %
1888,Khanewal,Khanewal-IV,NA-153,Muhammad Sohail Zaman Shah,Independent,52424,0,0,0,0,61.29 %
1889,Multan,Multan-I,NA-154,AHMAD HUSSAIN,Pakistan Tehreek-e-Insaf,74220,214634,5103,219737,385233,57.04 %
1890,Multan,Multan-I,NA-154,ANEELA IFTIKHAR,All Pakistan Muslim League,614,0,0,0,0,57.04 %
1891,Multan,Multan-I,NA-154,IRAM GULL,Muttahida Majlis-e-Amal Pakistan,1103,0,0,0,0,57.04 %
1892,Multan,Multan-I,NA-154,MAKHDOOM SYED MUHAMMAD SHER ALI SHAH,Independent,1855,0,0,0,0,57.04 %
1893,Multan,Multan-I,NA-154,MALIK AZHAR AHMAD SANDILA,Tehreek-e-Labbaik Pakistan,7660,0,0,0,0,57.04 %
1894,Multan,Multan-I,NA-154,MALIK NOOR HUSSAIN DEHAR,Independent,472,0,0,0,0,57.04 %
1895,Multan,Multan-I,NA-154,MIAN MUHAMMAD SULEMAN ALI QURESHI,Pakistan Muslim League (N),20977,0,0,0,0,57.04 %
1896,Multan,Multan-I,NA-154,MUHAMMAD TALAL ZOHAIB,Pakistan Siraiki Party (T),1815,0,0,0,0,57.04 %
1897,Multan,Multan-I,NA-154,RANA AMEEQ UR REHMAN,Independent,1787,0,0,0,0,57.04 %
1898,Multan,Multan-I,NA-154,SHOUKAT HAYAT BOSAN,Independent,1175,0,0,0,0,57.04 %
1899,Multan,Multan-I,NA-154,SIKANDAR HAYAT KHAN BOSAN,Independent,37126,0,0,0,0,57.04 %
1900,Multan,Multan-I,NA-154,SYED ABDUL QADIR GILLANI,Pakistan Peoples Party Parliamentarians,64257,0,0,0,0,57.04 %
1901,Multan,Multan-I,NA-154,TAHIR RAZZAQ,Independent,1573,0,0,0,0,57.04 %
1902,Multan,Multan-II,NA-155,Malik Muhammad Amir Doger,Pakistan Tehreek-e-Insaf,135726,236624,2719,239343,485810,49.27 %
1903,Multan,Multan-II,NA-155,Abdul Sattar Khan Tareen,Independent,394,0,0,0,0,49.27 %
1904,Multan,Multan-II,NA-155,Imran Mustafa Khokhar,Pakistan Sunni Tehreek,109,0,0,0,0,49.27 %
1905,Multan,Multan-II,NA-155,Karamat Ali,Pak Sarzameen Party,124,0,0,0,0,49.27 %
1906,Multan,Multan-II,NA-155,Liaqat Ali,Independent,1796,0,0,0,0,49.27 %
1907,Multan,Multan-II,NA-155,Mazhar Abbas,Independent,1230,0,0,0,0,49.27 %
1908,Multan,Multan-II,NA-155,Muhammad Aleem,Tehreek-e-Labbaik Islam,1955,0,0,0,0,49.27 %
1909,Multan,Multan-II,NA-155,Muhammad Arshad Bhatti,Allah-o-Akbar Tehreek,1731,0,0,0,0,49.27 %
1910,Multan,Multan-II,NA-155,Muhammad Atif Imran,Mustaqbil Pakistan,128,0,0,0,0,49.27 %
1911,Multan,Multan-II,NA-155,Muhammad Ayoub,Tehreek-e-Labbaik Pakistan,5589,0,0,0,0,49.27 %
1912,Multan,Multan-II,NA-155,Muhammad Hashim Rasheed,Independent,134,0,0,0,0,49.27 %
1913,Multan,Multan-II,NA-155,Muhammad Khalid Khakwani,Independent,5032,0,0,0,0,49.27 %
1914,Multan,Multan-II,NA-155,Muhammad Tariq Rasheed,Pakistan Muslim League (N),80993,0,0,0,0,49.27 %
1915,Multan,Multan-II,NA-155,Noshin Afshan,Awami National Party,179,0,0,0,0,49.27 %
1916,Multan,Multan-II,NA-155,Rana Nadeem Ahmad,Independent,925,0,0,0,0,49.27 %
1917,Multan,Multan-II,NA-155,Syed Taqi Haidar Shah,All Pakistan Muslim League,579,0,0,0,0,49.27 %
1918,Multan,Multan-III,NA-156,Makhdoom Shah Mahmood Hussain Qureshi,Pakistan Tehreek-e-Insaf,116272,218738,3039,221777,444724,49.87 %
1919,Multan,Multan-III,NA-156,Syed Tanwir Ul Hassan Gillani,Independent,4548,0,0,0,0,49.87 %
1920,Multan,Multan-III,NA-156,Muhammad Asghar,Tehreek-e-Labbaik Pakistan,6301,0,0,0,0,49.87 %
1921,Multan,Multan-III,NA-156,Saba Faisal,Pakistan Awami Raj,241,0,0,0,0,49.87 %
1922,Multan,Multan-III,NA-156,Sultan Mehmood Malik,All Pakistan Muslim League,267,0,0,0,0,49.87 %
1923,Multan,Multan-III,NA-156,Shahzad Mumtaz,Independent,270,0,0,0,0,49.87 %
1924,Multan,Multan-III,NA-156,Tahir Almas,Pakistan Kissan Ittehad(Ch. Anwar),568,0,0,0,0,49.87 %
1925,Multan,Multan-III,NA-156,Amir Saeed Ansari,Pakistan Muslim League (N),84940,0,0,0,0,49.87 %
1926,Multan,Multan-III,NA-156,Chaudhry Muhammad Din,Independent,177,0,0,0,0,49.87 %
1927,Multan,Multan-III,NA-156,Ch Muhammad Abdullah Khan,Allah-o-Akbar Tehreek,2421,0,0,0,0,49.87 %
1928,Multan,Multan-III,NA-156,NADEEM MUMTAZ QURESHI,Mustaqbil Pakistan,222,0,0,0,0,49.87 %
1929,Multan,Multan-III,NA-156,Naqeeb Ullah,Muttahida Majlis-e-Amal Pakistan,2511,0,0,0,0,49.87 %
1930,Multan,Multan-IV,NA-157,MAKHDOOM ZAIN HUSSAIN QURESHI,Pakistan Tehreek-e-Insaf,77371,219522,4233,223755,390725,57.27 %
1931,Multan,Multan-IV,NA-157,AAMIR ILYAS DOGAR,Independent,286,0,0,0,0,57.27 %
1932,Multan,Multan-IV,NA-157,ABDUL GHAFAR,Pakistan Muslim League (N),62037,0,0,0,0,57.27 %
1933,Multan,Multan-IV,NA-157,ASGHAR HUSSAIN SHAH,Independent,109,0,0,0,0,57.27 %
1934,Multan,Multan-IV,NA-157,CHUDHARY MUHAMMAD DEEN,Independent,188,0,0,0,0,57.27 %
1935,Multan,Multan-IV,NA-157,MUHAMMAD RAMZAN,Tehreek-e-Labbaik Pakistan,5887,0,0,0,0,57.27 %
1936,Multan,Multan-IV,NA-157,MUHAMMAD WAQAS DOGAR,Independent,2814,0,0,0,0,57.27 %
1937,Multan,Multan-IV,NA-157,SAYED ALI MOOSA GILANI,Pakistan Peoples Party Parliamentarians,70830,0,0,0,0,57.27 %
1938,Multan,Multan-V,NA-158,Muhammad ibrahim khan,Pakistan Tehreek-e-Insaf,83304,241985,5690,247675,436391,56.76 %
1939,Multan,Multan-V,NA-158,M imran Shaukat khan,Independent,916,0,0,0,0,56.76 %
1940,Multan,Multan-V,NA-158,Allah Nawaz,Pakistan Siraiki Party (T),4708,0,0,0,0,56.76 %
1941,Multan,Multan-V,NA-158,Syed Yousaf Raza Gilani,Pakistan Peoples Party Parliamentarians,74443,0,0,0,0,56.76 %
1942,Multan,Multan-V,NA-158,Muhammad Talal Zohaib,Independent,1870,0,0,0,0,56.76 %
1943,Multan,Multan-V,NA-158,Syed Javed Ali Shah,Pakistan Muslim League (N),73218,0,0,0,0,56.76 %
1944,Multan,Multan-V,NA-158,Zain Ali Shah,Independent,3526,0,0,0,0,56.76 %
1945,Multan,Multan-VI,NA-159,Rana Muhammad Qasim Noon,Pakistan Tehreek-e-Insaf,102606,226785,6628,233413,413257,56.48 %
1946,Multan,Multan-VI,NA-159,Dewan Syed Muhammad Haider Ali Bukhari,Independent,7610,0,0,0,0,56.48 %
1947,Multan,Multan-VI,NA-159,Mehdi Abbas Khan,Independent,1555,0,0,0,0,56.48 %
1948,Multan,Multan-VI,NA-159,Muhammad Abbas,Tehreek-e-Labbaik Pakistan,6033,0,0,0,0,56.48 %
1949,Multan,Multan-VI,NA-159,Muhammad Akram,Independent,340,0,0,0,0,56.48 %
1950,Multan,Multan-VI,NA-159,Muhammad Ashgar,Independent,368,0,0,0,0,56.48 %
1951,Multan,Multan-VI,NA-159,Muhammad Iqbal,Tehreek Tabdili Nizam Pakistan,3226,0,0,0,0,56.48 %
1952,Multan,Multan-VI,NA-159,Muhammad Shahzad Hussain,Independent,2234,0,0,0,0,56.48 %
1953,Multan,Multan-VI,NA-159,Muhammad Sheharyar Noon,Independent,373,0,0,0,0,56.48 %
1954,Multan,Multan-VI,NA-159,Muhammad Zulqarnain Bukhari,Pakistan Muslim League (N),99374,0,0,0,0,56.48 %
1955,Multan,Multan-VI,NA-159,Naghma Mushtaq,Independent,1639,0,0,0,0,56.48 %
1956,Multan,Multan-VI,NA-159,Rana Shahzeb Ahmad Noon,Independent,1120,0,0,0,0,56.48 %
1957,Multan,Multan-VI,NA-159,Siddique Ahmad,Independent,307,0,0,0,0,56.48 %
1958,Lodhran,Lodhran-I,NA-160,ABDUL REHMAN KHAN KANJU,Pakistan Muslim League (N),125740,267535,6984,274519,456024,60.2 %
1959,Lodhran,Lodhran-I,NA-160,LIAQAT ALI KHAN,Pakistan Peoples Party Parliamentarians,15171,0,0,0,0,60.2 %
1960,Lodhran,Lodhran-I,NA-160,MUHAMMAD AKHTAR KHAN KANJU,Pakistan Tehreek-e-Insaf,115321,0,0,0,0,60.2 %
1961,Lodhran,Lodhran-I,NA-160,NAWAB AMANULLAH KHAN,Independent,987,0,0,0,0,60.2 %
1962,Lodhran,Lodhran-I,NA-160,RANA MOIN FAREED NOON,Tehreek-e-Labbaik Pakistan,10316,0,0,0,0,60.2 %
1963,Lodhran,Lodhran-II,NA-161,MIAN MUHAMMAD SHAFIQ,Pakistan Tehreek-e-Insaf,121809,258848,4924,263772,456927,57.73 %
1964,Lodhran,Lodhran-II,NA-161,IFFAT TAHIRA,Allah-o-Akbar Tehreek,965,0,0,0,0,57.73 %
1965,Lodhran,Lodhran-II,NA-161,Ayesha Gulalai Wazir,Pakistan Tehreek-e-Insaf-Gulalai,1614,0,0,0,0,57.73 %
1966,Lodhran,Lodhran-II,NA-161,MUHAMMAD AMIR IQBAL SHAH,Independent,174,0,0,0,0,57.73 %
1967,Lodhran,Lodhran-II,NA-161,ZIA UR REHMAN TAMIMI,Muttahida Majlis-e-Amal Pakistan,808,0,0,0,0,57.73 %
1968,Lodhran,Lodhran-II,NA-161,MUHAMMAD UMAIR BALOOCH,Independent,131,0,0,0,0,57.73 %
1969,Lodhran,Lodhran-II,NA-161,SYED IMRAN RAZA GILANI,Independent,3436,0,0,0,0,57.73 %
1970,Lodhran,Lodhran-II,NA-161,SALEEM ABBAS,Saraiskistan Democratic Party,717,0,0,0,0,57.73 %
1971,Lodhran,Lodhran-II,NA-161,MIAN SAJID,Independent,5773,0,0,0,0,57.73 %
1972,Lodhran,Lodhran-II,NA-161,KHAN MUHAMMAD SIDDIQUE KHAN BALOOCH,Pakistan Muslim League (N),116093,0,0,0,0,57.73 %
1973,Lodhran,Lodhran-II,NA-161,WASEEM AHMAD,Independent,164,0,0,0,0,57.73 %
1974,Lodhran,Lodhran-II,NA-161,MUHAMMAD IQBAL SHAH,Independent,192,0,0,0,0,57.73 %
1975,Lodhran,Lodhran-II,NA-161,MUHAMMAD AKRAM QASIR,Tehreek-e-Labbaik Pakistan,4459,0,0,0,0,57.73 %
1976,Lodhran,Lodhran-II,NA-161,MUHAMMAD MUSHTAQ MALIK,Pakistan Aman Tehreek.,1712,0,0,0,0,57.73 %
1977,Lodhran,Lodhran-II,NA-161,SYED MUHAMMAD AZHAR SHAH,Independent,801,0,0,0,0,57.73 %
1978,Vehari,Vehari-I,NA-162,Choudhary Faqir Ahmad,Pakistan Muslim League (N),81956,230227,6623,236850,423613,55.91 %
1979,Vehari,Vehari-I,NA-162,Shagufta Chaudhry,Independent,323,0,0,0,0,55.91 %
1980,Vehari,Vehari-I,NA-162,Irshad Ahmed,Independent,9241,0,0,0,0,55.91 %
1981,Vehari,Vehari-I,NA-162,Shaheen Iqbal,Muttahida Majlis-e-Amal Pakistan,1697,0,0,0,0,55.91 %
1982,Vehari,Vehari-I,NA-162,Ayesha Nazir,Independent,64766,0,0,0,0,55.91 %
